species,carbon,number_nzfmtb_ca,names,cs_flux,growth,theta_rank,growthability
Sphingomonas paucimobilis,Citrate,65.0,"3,4-Dihydroxybenzoate;Xanthosine 5'-phosphate;L-Arogenate;2-Oxobutanoate;Tetrahydromonapterin;DADP C10H12N5O9P2;DCDP C9H12N3O10P2;4-Amino-5-hydroxymethyl-2-methylpyrimidine;Dihydromonapterin;DCMP C9H12N3O7P; R  2 Oxo 3 methylpentanoate C6H9O3;(R)-3-Hydroxybutanoate;Hydroxy ethyl Thiamin diphosphate;Sedoheptulose 7-phosphate;(S)-Propane-1,2-diol;D-phenylalanine;(R)-2,3-Dihydroxy-3-methylpentanoate;Glutarate;Propanal;Piperideine;Adenosine 5'-phosphosulfate;GMP C10H12N5O8P;Trans-Dec-2-enoyl-CoA;Glutaredoxin (oxidized);Acetoacetate;Glutaredoxin (reduced);Decanoyl CoA C31H50N7O17P3S;Propionate (n-C3:0);Indole;DAMP C10H12N5O6P;Menaquinone 7 C46H64O2;Propanoyl-CoA;Reduced thioredoxin;5-Oxopentanoate;Methylglyoxal;L-Lactaldehyde;D-Glycerate 2-phosphate;(S)-2-Aceto-2-hydroxybutanoate;L-Glutamate 5-semialdehyde;3-Phosphohydroxypyruvate;2-Demethylmenaquinone 8;Menaquinol 7 C46H66O2;1,5-Diaminopentane;L 1 Pyrroline 3 hydroxy 5 carboxylate C5H6NO3;Acetoacetyl-CoA;(R)-3-Hydroxybutyryl-CoA;Acetate;O-Phospho-L-serine;Trans 4 Hydroxy L proline C5H9NO3;Geranylgeranyl diphosphate C20H33O7P2;3-Oxododecanoyl-CoA;Dihydroneopterin;D-Xylulose 5-phosphate;5-Aminopentanoate;2-Demethylmenaquinol 8;Reduced glutathione;O-Succinyl-L-homoserine;2 Amino 4 hydroxy 6 hydroxymethyl 7 8 dihydropteridine C7H9N5O2;L-Glutamate 5-phosphate;Dihydroneopterin monophosphate;Oxidized thioredoxin;D-Fructose 1,6-bisphosphate;Decanoyl-CoA (n-C10:0CoA);2-(alpha-Hydroxyethyl)thiamine diphosphate;Oxidized glutathione",0.25,0.033490325287528266,6,1
Sphingomonas paucimobilis,Glucose,81.0,"DADP C10H12N5O9P2;D-Glucose 6-phosphate;Acetyl phosphate;Hydroxy ethyl Thiamin diphosphate;Myo-Inositol;Sedoheptulose 7-phosphate;D-Lactaldehyde;(R)-2,3-Dihydroxy-3-methylpentanoate;Protoporphyrinogen IX;O-Phospho-4-hydroxy-L-threonine;Protoporphyrin;Glutaredoxin (reduced);Acetyl-adenylate;2-Demethylmenaquinone 8;Malonate semialdehyde;DGDP C10H12N5O10P2;3-Oxododecanoyl-CoA;2-Demethylmenaquinol 8;2 Amino 4 hydroxy 6 hydroxymethyl 7 8 dihydropteridine C7H9N5O2;2-(alpha-Hydroxyethyl)thiamine diphosphate;(R)-S-Lactoylglutathione;3,4-Dihydroxybenzoate;Xanthosine 5'-phosphate;4-Amino-5-hydroxymethyl-2-methylpyrimidine;Dihydromonapterin;2-Oxo-3-hydroxy-4-phosphobutanoate;Adenosine 5'-phosphosulfate;4-Phospho-D-erythronate;Propanoyl-CoA;Methylglyoxal;L-Lactaldehyde;(S)-2-Aceto-2-hydroxybutanoate;(R)-Glycerate;Acetate;O-Phospho-L-serine;Reduced glutathione;2-Hydroxy-3-oxopropanoate;D-Glycerate 2-phosphate;L-Arogenate;2-Oxobutanoate;DCMP C9H12N3O7P; R  2 Oxo 3 methylpentanoate C6H9O3;(S)-Propane-1,2-diol;Propanal;Trans-Dec-2-enoyl-CoA;(R)-Propane-1,2-diol;D-Mannose 6-phosphate;Indole;Menaquinol 7 C46H66O2;Geranylgeranyl diphosphate C20H33O7P2;Dihydroneopterin;D-Xylulose 5-phosphate;D-Mannose;L-Glutamate 5-phosphate;Dihydroneopterin monophosphate;Hydroxypyruvate;2-Dehydro-3-deoxy-D-gluconate 6-phosphate;Pyridoxine 5'-phosphate;Oxidized glutathione;Tetrahydromonapterin;DCDP C9H12N3O10P2;3-Phospho-D-glycerate;6-phospho-D-glucono-1,5-lactone;D-phenylalanine;GMP C10H12N5O8P;Glutaredoxin (oxidized);Decanoyl CoA C31H50N7O17P3S;Propionate (n-C3:0);DAMP C10H12N5O6P;Menaquinone 7 C46H64O2;1D-myo-Inositol 1-phosphate;Reduced thioredoxin;L-Glutamate 5-semialdehyde;Beta D glucose 6 phosphate C6H11O9P;3-Phosphohydroxypyruvate;6-Phospho-D-gluconate;2-Inosose;O-Succinyl-L-homoserine;Oxidized thioredoxin;D-Fructose 1,6-bisphosphate;Decanoyl-CoA (n-C10:0CoA)",0.25,0.03515744288105022,7,1
Sphingomonas paucimobilis,Ribose,81.0,"DADP C10H12N5O9P2;DUTP C9H11N2O14P3;Acetyl phosphate;Hydroxy ethyl Thiamin diphosphate;D-Lactaldehyde;(R)-2,3-Dihydroxy-3-methylpentanoate;Protoporphyrinogen IX;Protoporphyrin;Glutaredoxin (reduced);3-Oxoadipyl-CoA;Acetyl-adenylate;2-Demethylmenaquinone 8;DGDP C10H12N5O10P2;3-Oxododecanoyl-CoA;2-Demethylmenaquinol 8;2 Amino 4 hydroxy 6 hydroxymethyl 7 8 dihydropteridine C7H9N5O2;2-(alpha-Hydroxyethyl)thiamine diphosphate;(R)-S-Lactoylglutathione;3,4-Dihydroxybenzoate;Xanthosine 5'-phosphate;Dihydrolipolprotein H2S2X;4-Amino-5-hydroxymethyl-2-methylpyrimidine;1-Pyrroline-5-carboxylate;2-Methylbutanoyl-CoA;Adenosine 5'-phosphosulfate;Ferricytochrome c C42H52FeN8O6S2;Propanoyl-CoA;Methylglyoxal;(S)-2-Aceto-2-hydroxybutanoate;(R)-Glycerate;Acetate;O-Phospho-L-serine;Menaquinone 8;Reduced glutathione;S Aminomethyldihydrolipoylprotein CH6NS2X;5-Oxo-4,5-dihydrofuran-2-acetate;2-Hydroxy-3-oxopropanoate;D-Glycerate 2-phosphate;Ferrocytochrome c C42H53FeN8O6S2;2-Methyl-3-acetoacetyl-CoA;2-Oxobutanoate;3-Phospho-D-glyceroyl phosphate; R  2 Oxo 3 methylpentanoate C6H9O3;Propanal;Trans-Dec-2-enoyl-CoA;DUDP C9H11N2O11P2;(R)-Propane-1,2-diol;Indole;Cis,cis-Butadiene-1,2,4-tricarboxylate;Menaquinol 7 C46H66O2;(S)-3-Hydroxy-2-methylbutyryl-CoA;Lipoylprotein S2X;Geranylgeranyl diphosphate C20H33O7P2;Dihydroneopterin;L-Homoserine;L-Glutamate 5-phosphate;Dihydroneopterin monophosphate;Hydroxypyruvate;O Acetyl L homoserine C6H11NO4;2-Dehydro-3-deoxy-D-gluconate 6-phosphate;Oxidized glutathione;DCDP C9H12N3O10P2;3-Phospho-D-glycerate;6-phospho-D-glucono-1,5-lactone;GMP C10H12N5O8P;3-Oxoadipate;Glutaredoxin (oxidized);Decanoyl CoA C31H50N7O17P3S;(S)-3-Methyl-2-oxopentanoate;Propionate (n-C3:0);3-(4-Hydroxyphenyl)pyruvate;DAMP C10H12N5O6P;Menaquinone 7 C46H64O2;L-Glutamate 5-semialdehyde;Beta D glucose 6 phosphate C6H11O9P;3-Phosphohydroxypyruvate;6-Phospho-D-gluconate;Trans-2-Methylbut-2-enoyl-CoA;4-Carboxymuconolactone;D-Fructose 1,6-bisphosphate;Decanoyl-CoA (n-C10:0CoA)",0.25,0.03515744288105019,8,1
Sphingomonas paucimobilis,Glycerol,71.0,"3,4-Dihydroxybenzoate;Xanthosine 5'-phosphate;L-Arogenate;2-Oxobutanoate;DADP C10H12N5O9P2;Dihydrolipolprotein H2S2X;DCDP C9H12N3O10P2; S  3 Hydroxybutyryl CoA C25H38N7O18P3S;4-Amino-5-hydroxymethyl-2-methylpyrimidine;DCMP C9H12N3O7P; R  2 Oxo 3 methylpentanoate C6H9O3;Selenocysteine;(R)-3-Hydroxybutanoate;Sedoheptulose 7-phosphate;(S)-Propane-1,2-diol;D-phenylalanine;(R)-2,3-Dihydroxy-3-methylpentanoate;Hexadecenoate (n-C16:1);Malonyl CoA C24H33N7O19P3S;Protoporphyrinogen IX;Propanal;Adenosine 5'-phosphosulfate;Ferricytochrome c C42H52FeN8O6S2;GMP C10H12N5O8P;Glutaryl-CoA mitochondria;Glutaredoxin (oxidized);Protoporphyrin;Glutaredoxin (reduced);Acetoacetate;Crotonoyl-CoA;Propionate (n-C3:0);3-(4-Hydroxyphenyl)pyruvate;Indole;DAMP C10H12N5O6P;D-Galactose 6-phosphate;Propanoyl-CoA;Menaquinone 7 C46H64O2;Methylglyoxal;L-Lactaldehyde;L-Lactate;L-Glutamate 5-semialdehyde;(S)-2-Aceto-2-hydroxybutanoate;3-Phosphohydroxypyruvate;2-Demethylmenaquinone 8;Menaquinol 7 C46H66O2;Fe(III)dicitrate;Lipoylprotein S2X;DGDP C10H12N5O10P2;D-Galactose;Acetate;Acetoacetyl-CoA;(R)-3-Hydroxybutyryl-CoA;O-Phospho-L-serine;Reduced FMN;Geranylgeranyl diphosphate C20H33O7P2;Dihydroneopterin;D-Xylulose 5-phosphate;2-Demethylmenaquinol 8;Flavin adenine dinucleotide reduced;Reduced glutathione;S Aminomethyldihydrolipoylprotein CH6NS2X;O-Succinyl-L-homoserine;Tetradecanoate (n-C14:0);2 Amino 4 hydroxy 6 hydroxymethyl 7 8 dihydropteridine C7H9N5O2;L-Glutamate 5-phosphate;Dihydroneopterin monophosphate;D-Fructose 1,6-bisphosphate;Acetol cytosol;2-(alpha-Hydroxyethyl)thiamine diphosphate;Ferrocytochrome c C42H53FeN8O6S2;Oxidized glutathione",0.25,0.03438788986969209,9,0
Sphingomonas paucimobilis,Cellobiose,74.0,"3,4-Dihydroxybenzoate;Xanthosine 5'-phosphate;L-Arogenate;2-Oxobutanoate;DADP C10H12N5O9P2;Dihydrolipolprotein H2S2X;DCDP C9H12N3O10P2;4-Amino-5-hydroxymethyl-2-methylpyrimidine; R  2 Oxo 3 methylpentanoate C6H9O3;3-Phospho-D-glycerate;6-phospho-D-glucono-1,5-lactone;Acetyl phosphate;Sedoheptulose 7-phosphate;(S)-Propane-1,2-diol;D-phenylalanine;2-Methylbutanoyl-CoA;(R)-2,3-Dihydroxy-3-methylpentanoate;Propanal;Protoporphyrinogen IX;Adenosine 5'-phosphosulfate;GMP C10H12N5O8P;Trans-Dec-2-enoyl-CoA;Glutaredoxin (oxidized);Protoporphyrin;Glutaredoxin (reduced);Decanoyl CoA C31H50N7O17P3S;(S)-3-Methyl-2-oxopentanoate;DUDP C9H11N2O11P2;Propionate (n-C3:0);3-(4-Hydroxyphenyl)pyruvate;Ferrocytochrome C;D-Mannose 6-phosphate;Indole;DAMP C10H12N5O6P;D-Galactose 6-phosphate;Propanoyl-CoA;Menaquinone 7 C46H64O2;Methylglyoxal;D-Glycerate 2-phosphate;L-Glutamate 5-semialdehyde;Acetyl-adenylate;(S)-2-Aceto-2-hydroxybutanoate;Beta D glucose 6 phosphate C6H11O9P;3-Phosphohydroxypyruvate;2-Demethylmenaquinone 8;D-Lactate;Menaquinol 7 C46H66O2;(S)-3-Hydroxy-2-methylbutyryl-CoA;Lipoylprotein S2X;6-Phospho-D-gluconate;DGDP C10H12N5O10P2;D-Galactose;Acetate;O-Phospho-L-serine;Menaquinone 8;Geranylgeranyl diphosphate C20H33O7P2;Dihydroneopterin;3-Oxododecanoyl-CoA;D-Xylulose 5-phosphate;Trans-2-Methylbut-2-enoyl-CoA;Ferricytochrome c;Reduced glutathione;S Aminomethyldihydrolipoylprotein CH6NS2X;D-Mannose;O-Succinyl-L-homoserine;2 Amino 4 hydroxy 6 hydroxymethyl 7 8 dihydropteridine C7H9N5O2;L-Glutamate 5-phosphate;Acetol cytosol;Dihydroneopterin monophosphate;Oxidized glutathione;Decanoyl-CoA (n-C10:0CoA);2-(alpha-Hydroxyethyl)thiamine diphosphate;2-Dehydro-3-deoxy-D-gluconate 6-phosphate;2-Methyl-3-acetoacetyl-CoA",0.25,0.03700744539689441,10,1
Sphingomonas paucimobilis,Serine,,,0.25,0.0,11,0
Sphingomonas paucimobilis,Isoleucine,102.0,"DADP C10H12N5O9P2;3 oxo  5Z  dodedecenyl CoA;Sedoheptulose 7-phosphate;Dodecanoate (n-C12:0);Glycerol 3-phosphate;Protoporphyrinogen IX;O-Phospho-4-hydroxy-L-threonine;CDP-1,2-didodecanoylglycerol;1,2-didodecanoyl-sn-glycerol 3-phosphate;Protoporphyrin;Glutaredoxin (reduced);3-Oxoadipyl-CoA;D-Galactose 6-phosphate;Dodecanoly-phosphate (n-C12:0);Sn-Glycero-3-phosphoethanolamine;Phosphatidylserine (didodecanoyl, n-C12:0);2-Demethylmenaquinone 8;DGDP C10H12N5O10P2;1-dodecanoyl-sn-glycerol 3-phosphate;3-Oxododecanoyl-CoA;2 Amino 4 hydroxy 6 hydroxymethyl 7 8 dihydropteridine C7H9N5O2;3'-Phosphoadenylyl sulfate;Fe(III)dicitrate;2-(alpha-Hydroxyethyl)thiamine diphosphate;(S)-3-Hydroxytetradecanoyl-CoA;3,4-Dihydroxybenzoate;Xanthosine 5'-phosphate;N2-Acetyl-L-ornithine;Dihydrolipolprotein H2S2X;Dodecanoyl-ACP (n-C12:0ACP);N-Acetyl-L-glutamate 5-semialdehyde;Dihydromonapterin;Trans-Tetradec-2-enoyl-CoA;Dodecanoyl-CoA (n-C12:0CoA);2-Oxo-3-hydroxy-4-phosphobutanoate;Adenosine 5'-phosphosulfate;Trans cis dodedeca 2 5 dienoyl CoA;Glutaryl-CoA mitochondria;Phosphatidylethanolamine (didodecanoyl, n-C12:0);1-Pyrroline-2-carboxylate;3 Oxophenylnonanoyl CoA;4-Phospho-D-erythronate;Phenyl nona 2 enoyl CoA;D-Galactose;Acetate;Menaquinone 8;1-decanoyl-CoA;Reduced glutathione;S Aminomethyldihydrolipoylprotein CH6NS2X;Acyl carrier protein;N-Acetyl-L-glutamyl 5-phosphate;5-Oxo-4,5-dihydrofuran-2-acetate;3-Oxotetradecanoyl-CoA; 3 Hydroxyphenylnonanoyl CoA;D-Glycerate 2-phosphate;N-Acetyl-L-glutamate;L-Arogenate;Trans cis tetradeca 2 7 dienoyl CoA;Cis dodedec 5 enoyl CoA;2-Acyl-sn-glycero-3-phosphoethanolamine (n-C12:0);Trans-Dec-2-enoyl-CoA;Trans-Dodec-2-enoyl-CoA;Crotonoyl-CoA;DUDP C9H11N2O11P2;Ferrocytochrome C;Indole;D-Ornithine;Cis,cis-Butadiene-1,2,4-tricarboxylate;Tetradecenoyl-CoA (n-C14:1CoA);Menaquinol 7 C46H66O2;Lipoylprotein S2X;Geranylgeranyl diphosphate C20H33O7P2;Dihydroneopterin;D-Xylulose 5-phosphate;S  3 hydroxy  5Z  dodedecenyl CoA;Mercaptopyruvate;Dihydroneopterin monophosphate;Oxidized glutathione;Pyridoxine 5'-phosphate;3 Hydroxyphenylnonanoyl CoA;Tetrahydromonapterin;DCDP C9H12N3O10P2;GMP C10H12N5O8P;3-Oxoadipate;Glutaredoxin (oxidized);Decanoyl CoA C31H50N7O17P3S;DAMP C10H12N5O6P;Menaquinone 7 C46H64O2;Reduced thioredoxin;Adenosine 3',5'-bisphosphate;Reduced FMN;(S)-3-Hydroxydodecanoyl-CoA;5-Amino-2-oxopentanoate;Ethanolamine;Flavin adenine dinucleotide reduced;Ferricytochrome c;O-Succinyl-L-homoserine;3 oxo  7Z  tetradecenyl CoA;4-Carboxymuconolactone;(R)-3-hydroxy-cis-myristol-7-eoyl-CoA;Oxidized thioredoxin;D-Fructose 1,6-bisphosphate",0.25,0.04828714095965926,12,1
Sphingomonas paucimobilis,Sorbitol,71.0,"3,4-Dihydroxybenzoate;Xanthosine 5'-phosphate;N-Acetyl-L-glutamate;L-Arogenate;N2-Acetyl-L-ornithine;2-Oxobutanoate;DADP C10H12N5O9P2;Dihydrolipolprotein H2S2X;D-Glucose 6-phosphate;N-Acetyl-L-glutamate 5-semialdehyde;4-Amino-5-hydroxymethyl-2-methylpyrimidine;3-Phospho-D-glyceroyl phosphate;DCMP C9H12N3O7P;DCDP C9H12N3O10P2;3-Phospho-D-glycerate;6-phospho-D-glucono-1,5-lactone;Acetyl phosphate;Sedoheptulose 7-phosphate;(S)-Methylmalonyl-CoA;(R)-2,3-Dihydroxy-3-methylpentanoate;2-Methylbutanoyl-CoA;Adenosine 5'-phosphosulfate;GMP C10H12N5O8P;Glutaryl-CoA mitochondria;Glutaredoxin (oxidized);Glutaredoxin (reduced);1-Pyrroline-2-carboxylate;Crotonoyl-CoA;(S)-3-Methyl-2-oxopentanoate;3-(4-Hydroxyphenyl)pyruvate;Indole;DAMP C10H12N5O6P;D-Ornithine;Menaquinone 7 C46H64O2;Propanoyl-CoA;O-Phospho-L-homoserine;D-Glycerate 2-phosphate;Acetyl-adenylate;(S)-2-Aceto-2-hydroxybutanoate;3-Phosphohydroxypyruvate;2-Demethylmenaquinone 8;Menaquinol 7 C46H66O2;(S)-3-Hydroxy-2-methylbutyryl-CoA;Lipoylprotein S2X;(R)-Glycerate;DGDP C10H12N5O10P2;6-Phospho-D-gluconate;Acetate;O-Phospho-L-serine;Menaquinone 8;5-Amino-2-oxopentanoate;Geranylgeranyl diphosphate C20H33O7P2;Dihydroneopterin;D-Xylulose 5-phosphate;Flavin adenine dinucleotide reduced;Trans-2-Methylbut-2-enoyl-CoA;Reduced glutathione;L-Homoserine;S Aminomethyldihydrolipoylprotein CH6NS2X;O-Succinyl-L-homoserine;2 Amino 4 hydroxy 6 hydroxymethyl 7 8 dihydropteridine C7H9N5O2;D-Glucose;N-Acetyl-L-glutamyl 5-phosphate;ITP C10H11N4O14P3;2-Hydroxy-3-oxopropanoate;Dihydroneopterin monophosphate;Oxidized glutathione;Hydroxypyruvate;2-(alpha-Hydroxyethyl)thiamine diphosphate;2-Dehydro-3-deoxy-D-gluconate 6-phosphate;2-Methyl-3-acetoacetyl-CoA",0.25,0.03476875599538074,13,0
Sphingomonas paucimobilis,Uridine,,,0.25,0.0,14,0
Sphingomonas paucimobilis,Raffinose,77.0,"DADP C10H12N5O9P2;D-Glucose 6-phosphate;Acetyl phosphate;Hydroxy ethyl Thiamin diphosphate;Myo-Inositol;Sedoheptulose 7-phosphate;D-Glucose 1-phosphate;(R)-2,3-Dihydroxy-3-methylpentanoate;Protoporphyrinogen IX;Trehalose;Protoporphyrin;Glutaredoxin (reduced);3-Oxoadipyl-CoA;D-Galactose 6-phosphate;Acetyl-adenylate;Glycogen  4 units  linear glucan;2-Demethylmenaquinone 8;Malonate semialdehyde;DGDP C10H12N5O10P2;2 Amino 4 hydroxy 6 hydroxymethyl 7 8 dihydropteridine C7H9N5O2;2-(alpha-Hydroxyethyl)thiamine diphosphate;3,4-Dihydroxybenzoate;Xanthosine 5'-phosphate;N2-Acetyl-L-ornithine;N-Acetyl-L-glutamate 5-semialdehyde;Adenosine 5'-phosphosulfate;Propanoyl-CoA;Methylglyoxal;L-Lactaldehyde;(S)-2-Aceto-2-hydroxybutanoate;Acetate;O-Phospho-L-serine;Menaquinone 8;Maltose 6'-phosphate;Reduced glutathione;N-Acetyl-L-glutamyl 5-phosphate;5-Oxo-4,5-dihydrofuran-2-acetate;ADPglucose C16H23N5O15P2;Maltosyltrehalose;N-Acetyl-L-glutamate;L-Arogenate;Maltotetraose;2-Oxobutanoate;3-Phospho-D-glyceroyl phosphate;N-Formyl-L-glutamate;DCMP C9H12N3O7P;(S)-Propane-1,2-diol;Propanal;Maltose C12H22O11;D-Mannose 6-phosphate;Indole;Cis,cis-Butadiene-1,2,4-tricarboxylate;Menaquinol 7 C46H66O2;Geranylgeranyl diphosphate C20H33O7P2;Dihydroneopterin;D-Xylulose 5-phosphate;L-Homoserine;D-Mannose;Dihydroneopterin monophosphate;Oxidized glutathione;DCDP C9H12N3O10P2;3-Phospho-D-glycerate;Branching glycogen  4 units;GMP C10H12N5O8P;3-Oxoadipate;Glutaredoxin (oxidized);(S)-3-Methyl-2-oxopentanoate;Propionate (n-C3:0);3-(4-Hydroxyphenyl)pyruvate;DAMP C10H12N5O6P;Menaquinone 7 C46H64O2;1D-myo-Inositol 1-phosphate;3-Phosphohydroxypyruvate;2-Inosose;O-Succinyl-L-homoserine;4-Carboxymuconolactone;5-Formyltetrahydrofolate",0.25,0.03766867386618226,15,1
Agrobacterium tumefaciens,Succinate,60.0,"Xanthosine 5'-phosphate;2-Oxobutanoate;DADP C10H12N5O9P2;4-Amino-5-hydroxymethyl-2-methylpyrimidine;DCMP C9H12N3O7P;Carboxymycobactin T (R=8 carbon, final carbon is carboxyl group);DUMP C9H11N2O8P;Acetaldehyde;Adenosine;Acetyl phosphate;Sedoheptulose 7-phosphate;Glycerol 3-phosphate;3-(Imidazol-4-yl)-2-oxopropyl phosphate;Oxaloacetate;Glyoxylate;Ubiquinol-8;Adenosine 5'-phosphosulfate;O Acetyl L homoserine C6H11NO4;2-Aminomalonate semialdehyde;GMP C10H12N5O8P;Glutaredoxin (oxidized);N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide;Glutaredoxin (reduced);D-Serine;Carbonic acid;Propionate (n-C3:0);Glycolate C2H3O3;3-(4-Hydroxyphenyl)pyruvate;S-Adenosyl-L-homocysteine;D-Galactose 6-phosphate;Propanoyl-CoA;Menaquinone 7 C46H64O2;Reduced thioredoxin;Iron(III) chelated carboxymycobactin T (R=8 carbon, final carbon is carboxyl group);Acetyl-adenylate;(S)-2-Aceto-2-hydroxybutanoate;L-Glutamate 5-semialdehyde;L-Cystathionine;Aminoacetaldehyde;2 5 Diamino 6 hydroxy 4  5  phosphoribosylamino  pyrimidine C9H14N5O8P;Menaquinol 7 C46H66O2;Malonate semialdehyde;DGDP C10H12N5O10P2;D-Galactose;Acetate;D-Xylulose 5-phosphate;N1-(5-Phospho-D-ribosyl)glycinamide;Ubiquinone-8;5,10-Methenyltetrahydrofolate;Reduced glutathione;CDP C9H12N3O11P2;O-Succinyl-L-homoserine;L-Malate;L-Glutamate 5-phosphate;Oxidized thioredoxin;Oxidized glutathione;D-Fructose 1,6-bisphosphate;FMN C17H19N4O9P;2-(alpha-Hydroxyethyl)thiamine diphosphate;All trans Decaprenyl diphosphate",0.5,0.07275867183226803,0,1
Agrobacterium tumefaciens,Alanine,77.0,"DADP C10H12N5O9P2;Acetyl phosphate;Glycerol 3-phosphate;Oxaloacetate;Glyoxylate;Glutaredoxin (reduced);Adenine;D-Galactose 6-phosphate;Acetyl-adenylate;Succinic semialdehyde;2 5 Diamino 6 hydroxy 4  5  phosphoribosylamino  pyrimidine C9H14N5O8P;Malonate semialdehyde;DGDP C10H12N5O10P2;4 Fumarylacetoacetate C8H6O6;FMN C17H19N4O9P;2-(alpha-Hydroxyethyl)thiamine diphosphate;Xanthosine 5'-phosphate;4-Amino-5-hydroxymethyl-2-methylpyrimidine;3-(Imidazol-4-yl)-2-oxopropyl phosphate;Adenosine 5'-phosphosulfate;N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide;Carbonic acid;Isocitrate;Glycolate C2H3O3;(S)-2-Aceto-2-hydroxybutanoate;D-Galactose;Acetate;Acetoacetyl-CoA;Reduced glutathione;CDP C9H12N3O11P2;Homogentisate C8H7O4;L-Malate;2-Hydroxyphenylacetate;All trans Decaprenyl diphosphate;2-Hydroxyhepta-2-4-dienedioate;4-Hydroxyphenylacetaldehyde;2-Oxobutanoate;4-Hydroxy-2-ketopimelate;N-Formyl-L-glutamate;DCMP C9H12N3O7P;Carboxymycobactin T (R=8 carbon, final carbon is carboxyl group);DUMP C9H11N2O8P;D-Ribose;Ubiquinol-8;4-Imidazolone-5-propanoate;S-Adenosyl-L-homocysteine;Aminoacetaldehyde;2-Hydroxy-5-carboxymethylmuconate-Semialdehyde;4 Maleylacetoacetate C8H6O6;D-Xylulose 5-phosphate;Ubiquinone-8;3-4-Dihydroxyphenylacetate;N-Formimidoyl-L-glutamate;L-Glutamate 5-phosphate;Xanthine;O Acetyl L homoserine C6H11NO4;Oxidized glutathione;5-Carboxymethyl-2-hydroxymuconate;GMP C10H12N5O8P;2-Aminomalonate semialdehyde;4-Hydroxyphenylacetate;Glutaredoxin (oxidized);Acetoacetate;3-(4-Hydroxyphenyl)pyruvate;Reduced thioredoxin;Iron(III) chelated carboxymycobactin T (R=8 carbon, final carbon is carboxyl group);L-Glutamate 5-semialdehyde;L-Cystathionine;Hypoxanthine;5-Carboxy-2-oxohept-3-enedioate;Urocanate C6H5N2O2;N1-(5-Phospho-D-ribosyl)glycinamide;5,10-Methenyltetrahydrofolate;S-Ribosyl-L-homocysteine;O-Succinyl-L-homoserine;Oxidized thioredoxin;D-Fructose 1,6-bisphosphate",0.5,0.07109467145222235,1,1
Agrobacterium tumefaciens,Glutamine,89.0,"4-Hydroxy-2-oxopentanoate;DADP C10H12N5O9P2;DUTP C9H11N2O14P3;D-Glucose 6-phosphate;Acetaldehyde;Acetyl phosphate;Myo-Inositol;Sedoheptulose 7-phosphate;Glycerol 3-phosphate;Oxaloacetate;Glyoxylate;Cis-2-Methylaconitate;Glutaredoxin (reduced);Adenine;D-Galactose 6-phosphate;Acetyl-adenylate;Succinic semialdehyde;2 5 Diamino 6 hydroxy 4  5  phosphoribosylamino  pyrimidine C9H14N5O8P;Malonate semialdehyde;DGDP C10H12N5O10P2;2-Methylcitrate;2-Oxopent-4-enoate;FMN C17H19N4O9P;2-(alpha-Hydroxyethyl)thiamine diphosphate;Xanthosine 5'-phosphate;3-(Imidazol-4-yl)-2-oxopropyl phosphate;Methylisocitrate;Adenosine 5'-phosphosulfate;Methanesulfonate;N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide;Carbonic acid;Isocitrate;Glycolate C2H3O3;Propanoyl-CoA;4-Aminobutanal;(S)-2-Aceto-2-hydroxybutanoate;D-Galactose;Acetate;Reduced glutathione;CDP C9H12N3O11P2;L-Malate;(S)-3-Hydroxyisobutyryl-CoA;All trans Decaprenyl diphosphate;2-Oxobutanoate;Carboxymycobactin T (R=8 carbon, final carbon is carboxyl group);DUMP C9H11N2O8P;D-Ribose;Ubiquinol-8;O-Acetyl-L-serine;Flavin mononucleotide reduced C17H21N4O9P;Formamide;4-Aminobutanoate;4-Imidazolone-5-propanoate;S-Adenosyl-L-homocysteine;Putrescine;Aminoacetaldehyde;Catechol;Isobutyryl-CoA;2-Methyl-3-oxopropanoate;D-Xylulose 5-phosphate;Ubiquinone-8;L-Glutamate 5-phosphate;O Acetyl L homoserine C6H11NO4;Oxidized glutathione;3-Hydroxy-2-methylpropanoate;N-Formimino-L-glutamate;Selenocysteine;Cis-1,2-Dihydroxycyclohexa-3,5-diene-1-carboxylate;GMP C10H12N5O8P;2-Aminomalonate semialdehyde;Glutaredoxin (oxidized);3-(4-Hydroxyphenyl)pyruvate;Reduced thioredoxin;Iron(III) chelated carboxymycobactin T (R=8 carbon, final carbon is carboxyl group);L-Glutamate 5-semialdehyde;L-Cystathionine;Formaldehyde;2-Methylprop-2-enoyl-CoA;Methanol;1D-myo-Inositol 3-phosphate;Urocanate C6H5N2O2;N1-(5-Phospho-D-ribosyl)glycinamide;Methanethiol CH4S;2-Inosose;S-Ribosyl-L-homocysteine;O-Succinyl-L-homoserine;Oxidized thioredoxin;2-Hydroxymuconate semialdehyde;D-Fructose 1,6-bisphosphate",0.5,0.07223466401713526,2,0
